uid,restaurant name,rating,content,Label #1,Label #2,Label #3,Label Eval
ChdDSUhNMG9nS0VJQ0FnSURtME9XRjd3RRAB,Paradise Hotpot,5,"A hidden gem on par with BIAP - this place is easily overlooked with a hole-in-the-wall entrance nestled between seemingly grander food options and we were really surprised by how it opens up to an unexpectedly spacious and cavernous dining area. The pork bone soup tasted EXACTLY like BIAP’s collagen soup and they even had the signature bean curd rolls?! With their 3-5pm 40% off it’s like getting BIAP for half the price. Everything we got was amazing as always for a restaurant under the paradise group; must order items include the bean curd roll, ebiko prawn paste and ramen.

Coming back for the 4th time on 28/3/22. Our staples for 3 ppl include:
- 1 portion of beef
- 1/2 portion of pork belly
- mushrooms: oyster, enoki, king oyster (not recommended to get shimeji as they swim around n get lost in the soup)
- pork and chive dumpling
- ebiko prawn paste
- 2 x ramen
- bean curd skin roll
- veggies: cabbage, tang-o
- condiments! My personal fav includes vinegar, soy sauce, chili oil, garlic, spring onions and parsley.",,,,
ChdDSUhNMG9nS0VJQ0FnSUNNa2Z2RzBBRRAB,Curry Times,5,"Great food and prices, great and fast services, have vegetarian choices, all curry and chilli tastes great",,,,
ChdDSUhNMG9nS0VJQ0FnSUNZNmNEd2pnRRAB,Jack's Place,2,"Favourite food from Jack’s Place is its potato jacket with cream and bacon bits. Cheese fries were not too bad, chunky fries were crispy. Other than that, Salted Egg Chicken Cutlet was oily and not the most delicious salted egg sauce around. Buffalo wings had a strange taste. Panna Cotta dessert looked more like a mousse cake.",,,,
ChZDSUhNMG9nS0VJQ0FnSUN1c3ByaGRREAE,TungLok Teahouse,5,"Thank you Alan. Very polite, friendly and offered us with good recommendation. Service was good. Food was served hot, fast was delicious. Really like how they use the serving belt to deliver the food. Very efficient and effective. Thank you.",,,,
ChdDSUhNMG9nS0VJQ0FnSUNldnNmRm53RRAB,Oiishii Corner - Halal Japanese Corner,5,Tried Oishi Beef Udon. Yummy.,,,,
ChdDSUhNMG9nS0VJQ0FnSURjc1lDdWxRRRAB,Eday Western,1,Just for 14Jun's order. We made an order today and found the batter for the fried fish n spaghetti too salty. Not sure if the spaghetti was boiled too long in salt water or the sauce over salted. Had to remove the batter from the dory fish for consumption. No issues with previous orders. Perhaps the cook could be more mindful. Thank you.,,,,
ChZDSUhNMG9nS0VJQ0FnSURDOGNfNGNBEAE,Al Fatthah Food Expo Restaurant Indian Muslim Food Thai Muslim Seafood,1,"Waiting time too long and will always mess up our order. Once the place is crowded, you have keep asking where's ur order cos they will forget about it",,,,
ChdDSUhNMG9nS0VJQ0FnSUN5eGV6bXpRRRAB,Mad Charcoal,3,"Had the aglio olio but it was unfortunately super salty. The taste was still not too bad i guess, if I ignore the salt, and the price of $4.50 is pretty affordable for a plate of aglio olio. The egg is also a really nice touch! They just gotta take it easy with salting the dish it'll be alright.",,,,
ChdDSUhNMG9nS0VJQ0FnSUMwcWJydXdnRRAB,Tims Restaurant & Cafe,5,"Had the New Year special meal... pork ribs and roasted chicken.. with lots of vegetables, n my favourite corn on cob... it's a platter for 2 pax.. pork ribs is so succulent, chicken grilled with Nepalese spices... 😋😋😋... enjoyable meal ... good food, good company.
Thanks Tom for this special menu ...",,,,
ChZDSUhNMG9nS0VJQ0FnSURXcDRHNE93EAE,PUTIEN,5,solid food. best 咕噜肉 anywhere honestly meat is tender batter is thin,,,,
ChdDSUhNMG9nS0VJQ0FnSUNPbzhTRHJ3RRAB,Jack's Place,2,"System glitched and doubled order a dish for us, causing some awkwardness when the extra dish came.. 😨😨

Steak was as so-so as I remembered… not recommended for the price, though the fish and chips and chicken were ok.

Overall lighting was dark and made the place seem old and run-down, although it being old is very much true.

Btw, the pasta was some next level dry and weird. Don’t recommend to try unless you want to reminisce days during outfield when you’re eating the infamous pasta ration pack 😰😰😥😰",,,,
ChZDSUhNMG9nS0VJQ0FnSUR5c0puZFdBEAE,Kian Seng Seafood Restaurant,5,"Relaxed atmosphere. Despite the full house, service was prompt and food arrived fairly quickly. Food was prepared well. The carpark valet service was a plus indeed.",,,,
ChZDSUhNMG9nS0VJQ0FnSUNza0tXT0NREAE,Happy Joy Restaurant,2,"Horrible service staffs.
After the 4th dish, there was an unexplained 1 hour interval. When the final 2 dishes and dessert arrived, the table was a mess. After I took some noodle, the service staff asked if they can clear the table then they just proceed.
The food was below average. Suckling was dried and hard.

The only thing acceptable was the red bean pan cake. Not too sweet.",,,,
ChZDSUhNMG9nS0VJQ0FnSUNzakx5SEtnEAE,Nasi Lemak Ayam Taliwang - Yishun Park Hawker Centre,3,"A very solid 3. Had their signature set K. But I think my chicken was alittle over-charred and there was a burnt taste to it. Even if I take that out of account, I felt the Nasi (rice) could be better and more fragrant. It's alittle starchy. The peanut to ikan ratio was also disappointing. But the chili is great. Overall if u happen to be here and have that Nasi Lemak or Indonesian BBQ craving, this would certainly satisfy u. But I think they can still improve. I will give it another try some time again. 👍",,,,
ChZDSUhNMG9nS0VJQ0FnSUMyd3Rxb1hBEAE,Ichikokudo Hokkaido Ramen,3,"Probably a poor choice to come to a ramen place for salmon don

The salmon was fresh . Just a little weirded out by the warm rice that warmed my salmon . Everything was warm by the time it reached me . Warm raw fish isn't my thing .
Portions not the type to leave you satisfied . Felt like I was rationing myself during the meal . The fish looks so sparse on the rice like my hair on my head .
The gyoza, an offhand top up was probably the highlight of the meal .

If I ever returned,  it probably would be for ramen and not this , assuming I do . The only draw seems to be a place you bring friends if it needs to be halal .

Everything came to around $26 I feel I paid more for the deco than for my food
It's the kind of experience I'll say leaves you feeling shortchanged.
If I have to say it , 3 stars are entirely because of the deco and staff",,,,
ChZDSUhNMG9nS0VJQ0FnSURJcDczdFJREAE,Kam Jia Zhuang Seafood,5,Tasty food at reasonable prices. Do try the fried fish with mango sauce,,,,
ChdDSUhNMG9nS0VJQ0FnSUNtdXU2a3BnRRAB,Hua Zai HK Style Roasted Delight Rice Noodle,5,"Value for money.

Sometimes have to wait longer due to a long crowd during peak period.

Portion might be small for more than average eater.",,,,
ChZDSUhNMG9nS0VJQ0FnSUNLMkxxa1JREAE,Kam Jia Zhuang Seafood,2,"2nd visit here. First visit was good. But this time, not so.

Reached around 6.45pm and was told the wait will be 30 to 40 mins, which we are fine. After 40mins, one fried chicken was brought out and rice. With each dish coming out every 10mins, need 1 over hour for all dishes to be out at 8pm.

Food is good however it's taking too long for hungry diners.

P.s. Another table came later than us but got our their food earlier.",,,,
ChZDSUhNMG9nS0VJQ0FnSURLc0xQWkZ3EAE,COLLIN’S® @ Jubilee Square,5,"Went on Sunday around 3.30pm, got a table immediately without queuing.
Many more choices for food than the franchise HDB stall.
Food tastes good. Staff is helpful.
Many oders for delivery during our meal time.
This restaurant provides lunch promotion during weekdays. You may pay a visit.",,,,
ChdDSUhNMG9nS0VJQ0FnSUN1d3VyLTN3RRAB,Jack's Place,4,"Lovely meal but the branch is severely understaffed!! Management should amp up their hiring because the staff there are clearly doing their best, very dedicated and polite but struggling.",,,,
ChdDSUhNMG9nS0VJQ0FnSUNPc3FiTnNBRRAB,Crystal Jade La Mian Xiao Long Bao,1,"It was unpleasent . Staff don’t know about their promotion and insist they are right . I think worst exprience so far will not go back again. Management called to explain but i had already dine in without any promotion . I hope when customer see this , be wary of the term and condition .",,,,
ChdDSUhNMG9nS0VJQ0FnSURHLVAyb3BRRRAB,"Asam Tree Cafe, Bakery & Restaurant",1,"Was there at 12.30pm.While waiting for medical appointment.Ordered a rice,sotong & 2 veggies with begedel and 1 can of coke and was charged $9.00 in a bills.Don't know of it was the actaual or certainly the staff just made the priced.",,,,
ChdDSUhNMG9nS0VJQ0FnSUN1a0ktQi1BRRAB,A-Roy Thai Restaurant,3,"Food smells very good when walking pass. Complimentary prawn crackers and Tom yum soup was good. Drinks were quite nice too. Ordered the butterfly pea lime soda and the Thai milk tea. The rest of the food were ok at best. Garlic pork belly and Poo Ja (shrimp and meat in crab shell)  was too peppery, Crab meat fried rice was bland and did not have wok hey. Not worth the price.",,,,
ChdDSUhNMG9nS0VJQ0FnSUN1dThqSC1RRRAB,Ichiban Sushi (Ang Mo Kio),3,"Had lunch here at ichiban sushi (AMK) and we have a nice time, quick service and good food and drinks...tendon set is nice and the cook on the egg still runny even it was fried with tempura batter is tricky, rice that comes together with tendon is white and fluffy, unagi terrayaki sushi is nice together with the fried gyoza..had my fave appetizer of Japanese tofu and finished it off with yuzu orange drink which is just refreshing...why did I gave 3 stars? It is my 1st visit maybe next time it will be more than 3⭐...all in all, one can try this place....",,,,
ChZDSUhNMG9nS0VJQ0FnSUQyNjd5UVpREAE,Shinjitsu Ramen @ AMK,3,Very hard to find coffee shop nestled under the HDB blocks. The ramen was prepared very quickly and it’s definitely value for money. I tried the all ingredients ramen bowl and the ramen was cooked al dente and the broth was really flavorful. Definitely worth a try! I would have given it a 4 stars if the coffee shop was in better shape.,,,,
ChdDSUhNMG9nS0VJQ0FnSURneUt1OTJnRRAB,Hong Kong Street Family Restaurant,5,"Food portion was kinda big for us. My parents, hubby and I sharing 2 noodles (hor fun & meesua), 2 veg, and 1 fish soup for dinner.. very filling. Prices are reasonable. Food taste good! Staff are friendly. Little walking from Novena Square. Will be closed for renovation 10-21 Sep 2018.",,,,
ChdDSUhNMG9nS0VJQ0FnSUQ2aTRUNDJnRRAB,The Makan Place@AMK,5,"Friendly, good services, nice food and nice environment. 👍🏻",,,,
ChZDSUhNMG9nS0VJQ0FnSUNPMWJLRlZREAE,"Asam Tree Cafe, Bakery & Restaurant",5,"Nice nasi ambeng. Tastes as if home-cooked. Good portion for 2. Price is ok for me.
Will come back if I’m in the area👍🏻👍🏻👍🏻👍🏻👍🏻",,,,
ChdDSUhNMG9nS0VJQ0FnSUNlaVo2TThnRRAB,TungLok Teahouse,3,"Fashioned after a tea house, this restaurant serves dim sum and Chinese dishes. A
Good variety of dim sum available but I think there are better dim sum out there. The best dish were the white bait fish in truffle oil and roast pork noodles. Congee was disappointing as it was bland. Spinach with 3 eggs lacked flavour. Pork ribs had more yam than meat! Egg tarts are bite sized, flaky and warm. We had booth seats which can sit 4-5 people comfortably. The dishes are served using the smart train belt which is quite efficient but not easy for children to handle.
Service was fast and attentive. Overall, a pleasant experience however the food quality not as good as expected.",,,,
ChZDSUhNMG9nS0VJQ0FnSUNDc09QeGZ3EAE,Chinese Cuisine 373,5,"We love this restaurant - the food quality, taste and service are well worth a visit.",,,,
ChdDSUhNMG9nS0VJQ0FnSUNlbWZXLV9BRRAB,Semma Singapore,5,Glad to hv found this cool hangout spot. Good food. Friendly staff.,,,,
ChdDSUhNMG9nS0VJQ0FnSUR1cFp5TjNnRRAB,Jack's Place,1,"waited for almost 40mins for my meal to be served correctly, my family ate finish already then i can start eating…i ordered lobster with rice but at first they served me seafood spaghetti then followed by lobster with spaghetti??2 wrong orders served consecutively, manager wasn’t sincere and apologetic too , and lastly the rice was hard.., lobster was cold",,,,
ChZDSUhNMG9nS0VJQ0FnSUQyalBlb2VBEAE,A-Roy Thai Restaurant,5,Excellent Thai food. The pictures says it all. Great service,,,,
ChZDSUhNMG9nS0VJQ0FnSUNHNlBhWUtREAE,Donburi no Tatsujin,5,"Was worried after seeing their recent reviews on Google but was very satisfied after ordering 2 times,

Taste : 9/10
Appearance : 10/10

One of the best Japanese delivery on grab💪",,,,
ChZDSUhNMG9nS0VJQ0FnSUNLdHZlMVJREAE,Donburi no Tatsujin,5,New Japanese food stall tucked in a corner of coffeeshop. Their food is nice. Average $8 to $9 per person. You can choose two sides and either rice or noodles to go along with the food.,,,,
ChdDSUhNMG9nS0VJQ0FnSUM2a19QMTVBRRAB,Rathana Bhavan Indian Vegetarian Restaurant (B2 Kopitiam) - Yishun North Point,1,"I m very disappointed and disgusted with the service all the frontline today. My order was for 8 thosai n 6 vadais. They took about an hour that after i approached them after numerous attempts. They just totally ignored my order. And when they did my packing i realised actually the thosais were prepared long way back. And after an hour i asked the staff whether the vadais were done, she didnt have the decency to admit that they are still making it Instead she said she is packing it.
I would never logo there again n for extra sambar they charged me $6,fter i spent $47.
They don have the respect for timing. And i feel sorry that the food delivery guys had to endure the same as me. I sincerely feel the management shd look seriously into this. The staff is rude, unapproachable and just have a sickening attitude.",,,,
ChdDSUhNMG9nS0VJQ0FnSURXMzZqamhBRRAB,Happy Joy Restaurant,1,"bad service, long waiting time for food. leave customers unattended. those who came later was being served first.",,,,
ChZDSUhNMG9nS0VJQ0FnSURxc3MtOUNREAE,Bangkok Street Mookata - Lor 8 Toa Payoh,4,"-The food was fresh, and atmosphere was nice after dark. Handmade red chili, garlic sauce was excellent, in harmony with every other food.
-The staffs were not so kind. Long queue but you can make reservation. They have a time limit of 90minutes eating.
>>It’s located in hawker center where you can enjoy your saturday night at one place. How about eating Mookata as the first round and then moving to Tiger beer stall that is close to by for the second round?😂",,,,
ChZDSUhNMG9nS0VJQ0FnSUMwcDltMVh3EAE,Hi Leskmi Nasi Lemak,1,"Super unfriendly, only want exact amount. If need change he won't let you buy and basically forces u to get extra dishes so he doesn't have to give you change. Lastly it's only so-so never understood why there's always a queue there anyway",,,,
